timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1762969107.426463,22.2,3575.734375,78.6,0.0,0.0,0.0
1762969107.577281,0.0,3607.453125,79.3,0.0,0.0,0.0
1762969107.724341,0.0,3509.21875,80.3,0.0,0.0,0.0
1762969107.886492,0.0,3451.140625,81.0,0.0,0.0,0.0
1762969108.043361,0.0,3296.25,82.9,0.0,0.0,0.0
1762969108.2184908,0.0,3005.8125,86.0,0.0,0.0,0.0
1762969108.408886,0.0,3005.8125,86.0,0.0,0.0,0.0
1762969108.618006,66.7,2805.921875,88.4,0.0,0.0,0.0
1762969108.754346,30.0,2776.390625,86.0,0.0,0.0,0.0
1762969108.884354,22.2,2932.03125,83.0,0.0,0.0,0.0
1762969109.033081,14.3,3129.84375,81.4,0.0,0.0,0.0
1762969109.158516,22.2,3343.53125,79.2,0.0,0.0,0.0
1762969109.282979,0.0,3534.4375,77.0,0.0,0.0,0.0
1762969109.414016,0.0,2299.21875,59.5,0.0,0.0,0.0
1762969109.5481112,25.0,2674.265625,64.1,0.0,0.0,0.0
1762969109.684053,60.0,2776.703125,62.3,0.0,0.0,0.0
1762969109.8200262,54.5,3659.625,73.1,0.0,0.0,0.0
1762969109.995792,0.0,3819.375,75.5,0.0,0.0,0.0
1762969110.306874,0.0,3367.796875,80.7,0.0,0.0,0.0
1762969110.4350872,0.0,3155.296875,83.5,0.0,0.0,0.0
1762969110.570168,22.2,3116.28125,84.3,0.0,0.0,0.0
1762969110.700725,12.5,3037.984375,84.9,0.0,0.0,0.0
1762969110.8304052,0.0,3052.84375,84.9,0.0,0.0,0.0
1762969110.9610188,0.0,3052.84375,84.9,0.0,0.0,0.0
1762969111.0977652,0.0,3052.84375,84.9,0.0,0.0,0.0
1762969111.2352378,0.0,3052.84375,84.9,0.0,0.0,0.0
1762969111.3619,0.0,3052.84375,84.9,0.0,0.0,0.0
1762969111.489662,0.0,3052.84375,84.9,0.0,0.0,0.0
1762969111.6254358,78.6,3060.453125,68.4,0.0,0.0,0.0
1762969111.763454,42.9,3928.9375,78.9,0.0,0.0,0.0
1762969111.91922,20.0,3928.9375,78.9,0.0,0.0,0.0
1762969112.0511549,54.5,3928.9375,78.9,0.0,0.0,0.0
1762969112.1915321,0.0,3928.9375,78.9,0.0,0.0,0.0
1762969112.329771,0.0,3928.9375,78.9,0.0,0.0,0.0
1762969112.4750102,0.0,3928.9375,78.9,0.0,0.0,0.0
1762969112.5994759,0.0,3928.9375,78.9,0.0,0.0,0.0
1762969112.737236,81.8,2734.703125,67.0,0.0,0.0,0.0
1762969112.8759758,27.3,2778.6875,67.4,0.0,0.0,0.0
1762969113.0127418,61.5,2598.828125,62.2,0.0,0.0,0.0
1762969113.1425412,22.2,3182.53125,69.3,0.0,0.0,0.0
1762969113.273494,60.0,2426.234375,57.0,0.0,0.0,0.0
1762969113.4133499,0.0,3225.890625,66.8,0.0,0.0,0.0
1762969113.550463,0.0,3225.890625,66.8,0.0,0.0,0.0
1762969113.675158,0.0,3225.890625,66.8,0.0,0.0,0.0
1762969113.802428,63.6,2668.0,59.9,0.0,0.0,0.0
1762969113.930923,18.2,2922.375,63.1,0.0,0.0,0.0
1762969114.063584,0.0,2794.71875,61.5,0.0,0.0,0.0
1762969114.1967502,0.0,3491.5625,70.0,0.0,0.0,0.0
1762969114.348696,0.0,4120.390625,77.7,0.0,0.0,0.0
1762969114.486021,0.0,3587.203125,77.1,0.0,0.0,0.0
1762969114.628154,0.0,3310.078125,80.5,0.0,0.0,0.0
1762969114.760025,0.0,3286.609375,80.5,0.0,0.0,0.0
1762969114.89027,0.0,3466.6875,78.8,0.0,0.0,0.0
1762969115.0221288,40.0,3405.375,79.8,0.0,0.0,0.0
1762969115.149211,0.0,3268.921875,81.2,0.0,0.0,0.0
1762969115.28476,0.0,2201.171875,59.4,0.0,0.0,0.0
1762969115.411314,0.0,2683.0,64.8,0.0,0.0,0.0
1762969115.545037,0.0,2342.75,57.6,0.0,0.0,0.0
1762969115.6790102,0.0,2984.265625,65.4,0.0,0.0,0.0
1762969115.817295,0.0,2984.265625,65.4,0.0,0.0,0.0
1762969115.963376,38.5,3862.609375,76.1,0.0,0.0,0.0
1762969116.0891058,9.1,3757.15625,75.4,0.0,0.0,0.0
1762969116.225397,0.0,2700.03125,62.6,0.0,0.0,0.0
1762969116.35008,0.0,2973.375,65.8,0.0,0.0,0.0
1762969116.478209,0.0,2763.6875,63.3,0.0,0.0,0.0
1762969116.610591,0.0,2763.6875,63.3,0.0,0.0,0.0
1762969116.74468,0.0,2763.6875,63.3,0.0,0.0,0.0
1762969116.8721569,0.0,2763.6875,63.3,0.0,0.0,0.0
1762969116.9992802,55.6,2505.1875,58.6,0.0,0.0,0.0
1762969117.131962,0.0,2509.140625,58.6,0.0,0.0,0.0
1762969117.2633338,0.0,2509.140625,58.6,0.0,0.0,0.0
1762969117.399225,0.0,2509.140625,58.6,0.0,0.0,0.0
1762969117.525126,0.0,2509.140625,58.6,0.0,0.0,0.0
1762969117.6595168,0.0,2509.140625,58.6,0.0,0.0,0.0
1762969117.788459,0.0,2509.140625,58.6,0.0,0.0,0.0
1762969117.9164748,0.0,2509.140625,58.6,0.0,0.0,0.0
1762969118.047872,81.8,2766.5625,61.6,0.0,0.0,0.0
1762969118.175838,33.3,2973.921875,64.0,0.0,0.0,0.0
1762969118.3041542,0.0,3021.90625,64.6,0.0,0.0,0.0
1762969118.436904,0.0,2892.140625,63.0,0.0,0.0,0.0
1762969118.570613,0.0,2892.140625,63.0,0.0,0.0,0.0
1762969118.702519,0.0,2892.140625,63.0,0.0,0.0,0.0
1762969118.829622,0.0,2892.140625,63.0,0.0,0.0,0.0
1762969118.959668,0.0,2892.140625,63.0,0.0,0.0,0.0
1762969119.084745,11.1,3000.96875,64.3,0.0,0.0,0.0
1762969119.217577,60.0,3030.875,64.6,0.0,0.0,0.0
1762969119.3464708,0.0,3030.875,64.6,0.0,0.0,0.0
1762969119.47678,0.0,3030.875,64.6,0.0,0.0,0.0
1762969119.607711,0.0,3030.875,64.6,0.0,0.0,0.0
1762969119.737057,0.0,3030.875,64.6,0.0,0.0,0.0
1762969119.868387,0.0,3030.875,64.6,0.0,0.0,0.0
1762969119.997866,0.0,3030.875,64.6,0.0,0.0,0.0
1762969120.1254458,25.0,3049.984375,64.9,0.0,0.0,0.0
1762969120.252727,10.0,3106.8125,65.6,0.0,0.0,0.0
1762969120.3803031,0.0,3126.859375,65.8,0.0,0.0,0.0
1762969120.508189,18.2,3130.21875,65.8,0.0,0.0,0.0
1762969120.635872,33.3,3133.609375,65.9,0.0,0.0,0.0
1762969120.765619,0.0,3136.59375,65.9,0.0,0.0,0.0
1762969120.893882,0.0,3148.015625,66.0,0.0,0.0,0.0
1762969121.021922,0.0,3148.015625,66.0,0.0,0.0,0.0
1762969121.150375,25.0,3180.9375,66.3,0.0,0.0,0.0
1762969121.278242,22.2,3186.984375,66.3,0.0,0.0,0.0
1762969121.407074,0.0,3200.609375,66.6,0.0,0.0,0.0
1762969121.5335732,0.0,3207.421875,66.7,0.0,0.0,0.0
1762969121.661982,0.0,3213.03125,66.8,0.0,0.0,0.0
1762969121.789016,0.0,3218.40625,66.8,0.0,0.0,0.0
1762969121.917811,0.0,3226.265625,66.9,0.0,0.0,0.0
1762969122.043658,0.0,3226.265625,66.9,0.0,0.0,0.0
1762969122.1715279,0.0,3240.3125,67.0,0.0,0.0,0.0
1762969122.300312,0.0,3276.34375,67.5,0.0,0.0,0.0
