request_id,hardware_tier,device_type,cpu_model,cpu_cores,total_memory_gb,gpu_name,text_length_chars,text_length_tokens,reference_audio_seconds,start_time,end_time,total_duration_s,peak_memory_mb,peak_memory_percent,peak_gpu_memory_mb,peak_temperature_c,throttle_detected,rtf,tokens_per_second,audio_duration_s,generated_tokens,peak_gpu_util_pct,fish_tokens_per_sec,fish_bandwidth_gb_s,fish_gpu_memory_gb,fish_generation_time_s,vq_features_shape,success,error_message,quantization_used,torch_compile_used,onnx_used,chunk_length,num_threads
47df780c,intel_low_end,cpu,"Intel64 Family 15 Model 107 Stepping 1, GenuineIntel",8,63.96110153198242,GRID V100D-16A,77,17,20.100362811791385,1763303429.6290135,1763304257.6762943,828.0472807884216,21201.609375,32.4,0.0,0.0,False,2435.4331787894753,0.020530228640825345,0.0,0,0.0,0.0,0.0,0.0,0.0,,True,,int8,False,True,256,8
47df780c,intel_low_end,cpu,"Intel64 Family 15 Model 107 Stepping 1, GenuineIntel",8,63.96110153198242,GRID V100D-16A,77,17,20.100362811791385,1763303429.6290135,1763304257.7164533,828.0874397754669,21201.609375,32.4,0.0,0.0,False,2435.5512934572553,0.02052923300540519,0.0,0,0.0,0.0,0.0,0.0,0.0,,False,'audio_duration_s',int8,False,True,256,8
