timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1763303429.6509724,0.0,17448.47265625,26.6,0.0,0.0,0.0
1763303429.7647226,50.0,17450.40625,26.6,0.0,0.0,0.0
1763303429.900511,100.0,17452.453125,26.6,0.0,0.0,0.0
1763303430.0226653,100.0,17461.125,26.7,0.0,0.0,0.0
1763303430.1441958,100.0,17493.109375,26.7,0.0,0.0,0.0
1763303430.2625175,0.0,17522.48046875,26.8,0.0,0.0,0.0
1763303430.3803718,100.0,17543.97265625,26.8,0.0,0.0,0.0
1763303430.6493213,100.0,17593.56640625,26.9,0.0,0.0,0.0
1763303430.7776058,0.0,17624.35546875,26.9,0.0,0.0,0.0
1763303430.9034648,100.0,17658.19921875,27.0,0.0,0.0,0.0
1763303431.0287426,0.0,17675.24609375,27.0,0.0,0.0,0.0
1763303431.1599677,100.0,17689.57421875,27.0,0.0,0.0,0.0
1763303431.409873,100.0,17725.89453125,27.1,0.0,0.0,0.0
1763303431.5572174,100.0,17780.34375,27.1,0.0,0.0,0.0
1763303431.6907837,100.0,17830.51171875,27.2,0.0,0.0,0.0
1763303431.811734,0.0,17881.1015625,27.3,0.0,0.0,0.0
1763303431.927527,75.0,17903.66015625,27.3,0.0,0.0,0.0
1763303432.046153,0.0,17904.34765625,27.3,0.0,0.0,0.0
1763303432.165785,100.0,17914.71484375,27.4,0.0,0.0,0.0
1763303432.2867546,75.0,17955.2265625,27.4,0.0,0.0,0.0
1763303432.4037962,0.0,18017.890625,27.5,0.0,0.0,0.0
1763303432.523787,87.5,18061.14453125,27.6,0.0,0.0,0.0
1763303432.6443062,100.0,18109.421875,27.6,0.0,0.0,0.0
1763303432.7507026,75.0,18122.8203125,27.7,0.0,0.0,0.0
1763303432.8844323,100.0,18123.58984375,27.7,0.0,0.0,0.0
1763303433.0100107,75.0,18124.19921875,27.7,0.0,0.0,0.0
1763303433.135057,88.9,18127.921875,27.7,0.0,0.0,0.0
1763303433.2613366,75.0,18127.87890625,27.7,0.0,0.0,0.0
1763303433.3835778,62.5,18168.359375,27.7,0.0,0.0,0.0
1763303433.5009916,50.0,18221.00390625,27.8,0.0,0.0,0.0
1763303433.6210504,87.5,18268.4375,27.9,0.0,0.0,0.0
1763303433.7386656,62.5,18323.55078125,28.0,0.0,0.0,0.0
1763303433.859173,100.0,18349.109375,28.0,0.0,0.0,0.0
1763303433.975936,62.5,18384.96484375,28.1,0.0,0.0,0.0
1763303434.0926087,0.0,18414.3828125,28.1,0.0,0.0,0.0
1763303434.2090955,55.6,18437.2109375,28.2,0.0,0.0,0.0
1763303434.3277326,85.7,18464.96484375,28.2,0.0,0.0,0.0
1763303434.4440343,25.0,18486.27734375,28.2,0.0,0.0,0.0
1763303434.5637689,37.5,18516.7109375,28.3,0.0,0.0,0.0
1763303434.6838508,0.0,18538.109375,28.3,0.0,0.0,0.0
1763303434.8058474,37.5,18554.3359375,28.3,0.0,0.0,0.0
1763303434.9250364,50.0,18558.72265625,28.3,0.0,0.0,0.0
1763303435.0455122,0.0,18558.4140625,28.3,0.0,0.0,0.0
1763303435.1643138,37.5,18558.3359375,28.3,0.0,0.0,0.0
1763303435.282648,62.5,18557.59765625,28.3,0.0,0.0,0.0
1763303435.4,37.5,18557.5234375,28.3,0.0,0.0,0.0
1763303435.5175438,80.0,18557.47265625,28.3,0.0,0.0,0.0
1763303435.6370606,0.0,18555.72265625,28.3,0.0,0.0,0.0
1763303435.7538984,62.5,18555.66796875,28.3,0.0,0.0,0.0
1763303435.868612,0.0,18555.6796875,28.3,0.0,0.0,0.0
1763303435.9856381,50.0,18559.12890625,28.3,0.0,0.0,0.0
1763303436.1057947,33.3,18559.0703125,28.3,0.0,0.0,0.0
1763303436.2242665,25.0,18558.203125,28.3,0.0,0.0,0.0
1763303436.3421743,83.3,18556.57421875,28.3,0.0,0.0,0.0
1763303436.460569,55.6,18556.62109375,28.3,0.0,0.0,0.0
1763303436.5776532,0.0,18122.51953125,27.7,0.0,0.0,0.0
1763303436.6971416,87.5,18122.75390625,27.7,0.0,0.0,0.0
1763303436.8176172,75.0,18280.00390625,27.9,0.0,0.0,0.0
1763303436.9440615,77.8,18340.1328125,28.0,0.0,0.0,0.0
1763303437.0663345,75.0,18340.578125,28.0,0.0,0.0,0.0
1763303437.188678,100.0,18340.91015625,28.0,0.0,0.0,0.0
1763303437.3143222,87.5,18340.40625,28.0,0.0,0.0,0.0
1763303437.4347253,0.0,18368.03125,28.0,0.0,0.0,0.0
1763303437.5511127,50.0,18417.64453125,28.1,0.0,0.0,0.0
1763303437.6671274,0.0,18458.16796875,28.2,0.0,0.0,0.0
1763303437.7833915,50.0,18516.02734375,28.3,0.0,0.0,0.0
1763303437.8998353,75.0,18548.390625,28.3,0.0,0.0,0.0
1763303438.0171995,62.5,18551.06640625,28.3,0.0,0.0,0.0
1763303438.1315293,87.5,18280.07421875,27.9,0.0,0.0,0.0
1763303438.2489512,100.0,18117.23046875,27.7,0.0,0.0,0.0
1763303438.371517,87.5,18267.40234375,27.9,0.0,0.0,0.0
1763303438.4946835,75.0,18343.296875,28.0,0.0,0.0,0.0
1763303438.6249769,75.0,18343.0390625,28.0,0.0,0.0,0.0
1763303438.749235,75.0,18337.421875,28.0,0.0,0.0,0.0
1763303438.8728266,0.0,18337.328125,28.0,0.0,0.0,0.0
1763303438.997247,75.0,18337.078125,28.0,0.0,0.0,0.0
1763303439.1183987,50.0,18363.12109375,28.0,0.0,0.0,0.0
