timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1762892339.127335,87.5,16982.12890625,25.9,4388.94970703125,26.788125302792746,0.0
1762892339.2526903,37.5,16982.796875,25.9,4388.94970703125,26.788125302792746,0.0
1762892339.3623836,100.0,16993.01953125,25.9,4649.21826171875,28.3766845528967,0.0
1762892339.4852598,0.0,17015.03125,26.0,4649.21826171875,28.3766845528967,0.0
1762892339.5987444,25.0,17024.30859375,26.0,4677.21826171875,28.54758364232499,0.0
1762892339.714424,50.0,17105.95703125,26.1,4649.21826171875,28.3766845528967,0.0
1762892339.8314567,100.0,17115.78515625,26.1,4645.3330078125,28.35297075451185,0.0
1762892339.9470532,12.5,17149.0625,26.2,5142.33349609375,31.38643257210759,0.0
1762892340.0706592,62.5,17202.17578125,26.3,5142.33447265625,31.386438532594806,0.0
1762892340.1871133,0.0,17219.0390625,26.3,7130.94384765625,43.523993226025496,0.0
1762892340.304966,37.5,17218.8046875,26.3,7130.94384765625,43.523993226025496,0.0
1762892340.4213061,0.0,17218.8828125,26.3,7130.94384765625,43.523993226025496,0.0
1762892340.5372832,25.0,17236.15625,26.3,7130.94384765625,43.523993226025496,0.0
1762892340.652942,0.0,17232.53515625,26.3,4893.8330078125,29.86970017318792,0.0
1762892340.76961,62.5,17249.12890625,26.3,5893.67333984375,35.97226454168145,0.0
1762892340.8935907,37.5,17250.24609375,26.3,7379.44677734375,45.040740526163205,0.0
1762892341.0086935,62.5,17253.546875,26.3,7379.44677734375,45.040740526163205,0.0
1762892341.1264946,0.0,17256.078125,26.3,7379.44677734375,45.040740526163205,0.0
1762892341.2789068,37.5,17255.48828125,26.3,5639.44677734375,34.42058282597666,0.0
1762892341.3940108,50.0,17250.92578125,26.3,7379.45556640625,45.04079417054814,0.0
1762892341.5075912,55.6,17248.5,26.3,7379.45556640625,45.04079417054814,0.0
1762892341.6243334,0.0,17248.265625,26.3,7379.45556640625,45.04079417054814,0.0
1762892341.7432432,66.7,17245.03125,26.3,5645.2802734375,34.45618779635542,0.0
1762892341.8583965,0.0,17244.73046875,26.3,5890.99658203125,35.955926846225154,0.0
1762892341.9738812,25.0,17242.93359375,26.3,7131.2734375,43.52600489046055,0.0
1762892342.089647,81.8,17254.26953125,26.3,7131.2734375,43.52600489046055,0.0
1762892342.205598,12.5,17254.21484375,26.3,7131.2734375,43.52600489046055,0.0
1762892342.3217223,75.0,17253.8125,26.3,7131.2734375,43.52600489046055,0.0
1762892342.4679909,0.0,17254.59765625,26.3,5391.2734375,32.90584719027401,0.0
1762892342.5843651,37.5,17249.17578125,26.3,5890.8955078125,35.955309935798404,0.0
1762892342.7158778,12.5,17247.27734375,26.3,7379.779296875,45.04277007205991,0.0
1762892342.831184,62.5,17252.7265625,26.3,7379.779296875,45.04277007205991,0.0
1762892342.9481828,25.0,17253.31640625,26.3,7379.779296875,45.04277007205991,0.0
1762892343.0639255,87.5,17256.86328125,26.3,7379.779296875,45.04277007205991,0.0
1762892343.1837223,100.0,17256.40625,26.3,7379.779296875,45.04277007205991,0.0
1762892343.288843,55.6,17253.5078125,26.3,5639.796875,34.42271966064324,0.0
1762892343.3947248,37.5,17256.01953125,26.3,7379.796875,45.04287736082978,0.0
1762892343.5012891,66.7,17257.12109375,26.3,7379.796875,45.04287736082978,0.0
1762892343.625747,0.0,17257.1171875,26.3,7379.796875,45.04287736082978,0.0
1762892343.743685,25.0,17257.26171875,26.3,7379.796875,45.04287736082978,0.0
1762892343.866215,62.5,17255.890625,26.3,5765.5849609375,35.190472137344884,0.0
1762892343.9825587,0.0,17255.796875,26.3,5765.5849609375,35.190472137344884,0.0
1762892344.1156495,25.0,17261.078125,26.4,5267.5849609375,32.1509097610846,0.0
1762892344.23023,50.0,17259.86328125,26.4,5765.5888671875,35.19049597929374,0.0
1762892344.3468642,12.5,17259.53515625,26.4,5765.5888671875,35.19049597929374,0.0
1762892344.4620612,37.5,17259.48046875,26.4,5765.5888671875,35.19049597929374,0.0
1762892344.577178,0.0,17253.69140625,26.3,4645.3330078125,28.35297075451185,0.0
1762892344.6926467,12.5,17254.55078125,26.3,4645.3330078125,28.35297075451185,0.0
1762892344.808432,12.5,17253.390625,26.3,4645.3330078125,28.35297075451185,0.0
1762892344.926098,44.4,17256.7421875,26.3,4645.3330078125,28.35297075451185,0.0
1762892345.0439599,50.0,17266.40625,26.4,5144.0830078125,31.397110784953252,0.0
1762892345.159379,75.0,17264.7578125,26.4,5889.8505859375,35.948932214478354,0.0
1762892345.2773714,66.7,17265.66015625,26.4,5889.8505859375,35.948932214478354,0.0
1762892345.3945682,44.4,17265.6015625,26.4,5889.8505859375,35.948932214478354,0.0
1762892345.5109396,100.0,17264.8828125,26.4,5889.8505859375,35.948932214478354,0.0
1762892345.6269348,33.3,17262.22265625,26.4,5889.8857421875,35.9491467920181,0.0
1762892345.742397,12.5,17262.37109375,26.4,5889.8857421875,35.9491467920181,0.0
1762892345.8589377,0.0,17262.515625,26.4,5889.8857421875,35.9491467920181,0.0
1762892345.975322,25.0,17260.921875,26.4,5057.1533203125,30.866532055023406,0.0
1762892346.090378,37.5,17266.53515625,26.4,5057.1533203125,30.866532055023406,0.0
1762892346.217358,12.5,17266.45703125,26.4,4808.6533203125,29.349802636347338,0.0
1762892346.3340695,12.5,17265.84765625,26.4,4789.1103515625,29.23052136620089,0.0
1762892346.450477,0.0,17264.65625,26.4,4782.0986328125,29.18772506799724,0.0
1762892346.5657222,25.0,17261.765625,26.4,4778.1806640625,29.163811593290685,0.0
1762892346.6809409,55.6,17258.5390625,26.4,4778.1806640625,29.163811593290685,0.0
1762892346.7971005,0.0,17258.484375,26.4,4778.1806640625,29.163811593290685,0.0
1762892346.9121602,25.0,17258.4296875,26.4,4778.1806640625,29.163811593290685,0.0
1762892347.0268598,62.5,17265.6015625,26.4,4778.2509765625,29.164240748370162,0.0
1762892347.1401334,0.0,17264.4453125,26.4,4778.2509765625,29.164240748370162,0.0
1762892347.2558527,12.5,17264.39453125,26.4,4778.2509765625,29.164240748370162,0.0
1762892347.37216,0.0,17264.33984375,26.4,4778.2509765625,29.164240748370162,0.0
1762892347.4866073,50.0,17264.57421875,26.4,4600.8916015625,28.081720902331934,0.0
1762892347.602085,100.0,17274.5390625,26.4,4435.9111328125,27.074756192230957,0.0
1762892347.71606,0.0,17316.4375,26.4,4470.98583984375,27.288836031288266,0.0
1762892347.8329847,75.0,17356.05078125,26.5,4494.64208984375,27.433222873584267,0.0
1762892347.9521813,0.0,17357.94140625,26.5,5476.2939453125,33.42477316769855,0.0
1762892348.075731,75.0,17370.546875,26.5,4447.6689453125,27.146520458299477,0.0
1762892348.1915963,87.5,17396.76171875,26.6,4424.80615234375,27.00697651186566,0.0
1762892348.307334,87.5,17434.26171875,26.6,4414.7294921875,26.945473224537754,0.0
1762892348.4070823,0.0,17479.5234375,26.7,4430.3896484375,27.04105559751739,0.0
1762892348.5312662,0.0,17518.8828125,26.7,4428.85986328125,27.0317184942951,0.0
1762892348.6481385,62.5,17536.6875,26.8,4423.44287109375,26.99865567171353,0.0
1762892348.7628107,0.0,17553.96484375,26.8,4431.20849609375,27.04605346604716,0.0
1762892348.8796585,33.3,17550.06640625,26.8,4397.73779296875,26.841763727240476,0.0
1762892349.0009437,0.0,17587.7421875,26.9,4416.34130859375,26.9553110086861,0.0
1762892349.1176503,87.5,17625.53515625,26.9,4416.34130859375,26.9553110086861,0.0
1762892349.2344832,0.0,17668.46484375,27.0,4439.65283203125,27.097593798995206,0.0
1762892349.3483691,25.0,17707.73046875,27.0,4439.65283203125,27.097593798995206,0.0
1762892349.4637563,37.5,17717.32421875,27.1,4411.55908203125,26.926122502794275,0.0
1762892349.5796251,0.0,17757.265625,27.1,4410.4677734375,26.91946165833152,0.0
1762892349.6940942,12.5,17814.73828125,27.2,4408.08203125,26.904900188065294,0.0
1762892349.8099484,0.0,17851.38671875,27.3,4408.09521484375,26.904980654642696,0.0
1762892349.9258585,37.5,17865.1953125,27.3,4408.10595703125,26.90504622000206,0.0
1762892350.0437753,62.5,17880.09375,27.3,4600.025390625,28.076433950172238,0.0
1762892350.1609168,25.0,17880.2265625,27.3,4470.65966796875,27.28684522855846,0.0
1762892350.2772975,50.0,17881.23828125,27.3,4406.9375,26.897914497049317,0.0
1762892350.391449,28.6,17901.37109375,27.3,4406.658203125,26.896209797705833,0.0
1762892350.5082967,55.6,17900.11328125,27.3,4406.97509765625,26.8981439758071,0.0
1762892350.6270494,0.0,17900.71484375,27.3,4406.94921875,26.897986022895896,0.0
1762892350.7439494,37.5,17898.58203125,27.3,4406.65625,26.896197876731403,0.0
1762892350.8583748,0.0,17897.30078125,27.3,4406.9453125,26.897962180947037,0.0
1762892350.9734757,25.0,17895.91796875,27.3,4470.658203125,27.286836287827636,0.0
1762892351.0883305,25.0,17893.609375,27.3,4406.94775390625,26.897977082165074,0.0
1762892351.2048872,25.0,17889.9921875,27.3,4406.6640625,26.896245560629122,0.0
1762892351.3212917,25.0,17888.6484375,27.3,4406.9423828125,26.897944299485392,0.0
1762892351.4388278,0.0,17889.6484375,27.3,4406.658203125,26.896209797705833,0.0
1762892351.5530903,25.0,17885.69140625,27.3,4406.6640625,26.896245560629122,0.0
