timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1762947530.5895228,0.0,3897.0625,78.1,2338.2374999999997,0.0,0.0
1762947530.715931,0.0,3902.609375,78.6,2341.5656249999997,0.0,0.0
1762947530.841332,0.0,3901.34375,78.8,2340.80625,0.0,0.0
1762947530.971908,0.0,3904.953125,78.9,2342.9718749999997,0.0,0.0
1762947531.096147,0.0,3915.4375,79.2,2349.2625,0.0,0.0
1762947531.2195148,0.0,3915.4375,79.2,2349.2625,0.0,0.0
1762947531.342249,12.5,3915.4375,79.2,2349.2625,0.0,0.0
1762947531.465635,50.0,3919.015625,80.0,2351.4093749999997,0.0,0.0
1762947531.589157,10.0,3911.984375,80.1,2347.1906249999997,0.0,0.0
1762947531.7135549,0.0,3926.109375,80.4,2355.665625,0.0,0.0
1762947531.8373199,0.0,3917.375,80.4,2350.4249999999997,0.0,0.0
1762947531.961602,0.0,3920.40625,80.6,2352.24375,0.0,0.0
1762947532.101289,0.0,4133.265625,85.8,2479.959375,0.0,0.0
1762947532.297098,0.0,4305.671875,90.1,2583.403125,0.0,0.0
1762947532.525675,54.5,4830.015625,92.5,2898.009375,0.0,0.0
1762947532.6523619,0.0,4969.75,92.1,2981.85,0.0,0.0
1762947532.781652,0.0,5003.875,91.6,3002.325,0.0,0.0
1762947532.9090161,45.5,5048.0,91.3,3028.7999999999997,0.0,0.0
1762947533.048857,0.0,5088.828125,91.6,3053.296875,0.0,0.0
1762947533.232606,0.0,5088.828125,91.6,3053.296875,0.0,0.0
1762947533.4477792,0.0,5088.828125,91.6,3053.296875,0.0,0.0
1762947533.583804,33.3,5088.828125,91.6,3053.296875,0.0,0.0
1762947533.717844,0.0,5156.40625,92.0,3093.84375,0.0,0.0
1762947533.8730319,0.0,5191.5625,91.7,3114.9375,0.0,0.0
1762947534.011816,0.0,5201.0,91.9,3120.6,0.0,0.0
1762947534.147601,0.0,5205.515625,92.0,3123.309375,0.0,0.0
1762947534.2893429,0.0,5195.59375,91.8,3117.35625,0.0,0.0
1762947534.431453,0.0,5185.203125,92.3,3111.121875,0.0,0.0
1762947534.5654242,0.0,5204.0,92.3,3122.4,0.0,0.0
1762947534.695814,20.0,5227.59375,92.4,3136.55625,0.0,0.0
1762947534.832862,0.0,5260.109375,92.5,3156.0656249999997,0.0,0.0
1762947534.976205,33.3,5276.640625,92.6,3165.984375,0.0,0.0
1762947535.104106,14.3,5276.640625,92.6,3165.984375,0.0,0.0
1762947535.2530181,0.0,5276.640625,92.6,3165.984375,0.0,0.0
1762947535.388125,0.0,5276.640625,92.6,3165.984375,0.0,0.0
1762947535.549973,0.0,5276.640625,92.6,3165.984375,0.0,0.0
1762947535.6835861,0.0,5276.640625,92.6,3165.984375,0.0,0.0
1762947535.891148,22.2,5450.1875,93.1,3270.1124999999997,0.0,0.0
1762947536.027019,0.0,5491.3125,93.2,3294.7875,0.0,0.0
1762947536.1733,25.0,5516.96875,93.3,3310.18125,0.0,0.0
1762947536.318272,0.0,5521.6875,93.3,3313.0125,0.0,0.0
1762947536.455497,0.0,5547.265625,93.3,3328.359375,0.0,0.0
1762947536.5959911,0.0,5523.734375,93.0,3314.240625,0.0,0.0
1762947536.7324789,0.0,5541.265625,93.3,3324.759375,0.0,0.0
1762947536.865417,20.0,5572.28125,93.4,3343.36875,0.0,0.0
