timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1762969407.742831,20.0,3027.703125,85.4,1816.621875,0.0,0.0
1762969407.898647,0.0,3032.875,85.5,1819.725,0.0,0.0
1762969408.064605,0.0,3032.875,85.5,1819.725,0.0,0.0
1762969408.280094,0.0,3032.875,85.5,1819.725,0.0,0.0
1762969408.415072,0.0,3032.875,85.5,1819.725,0.0,0.0
1762969408.5551538,0.0,3032.875,85.5,1819.725,0.0,0.0
1762969408.684483,12.5,5406.28125,91.8,3243.7687499999997,0.0,0.0
1762969408.808363,0.0,5416.46875,91.9,3249.88125,0.0,0.0
1762969408.933665,0.0,5437.84375,92.2,3262.7062499999997,0.0,0.0
1762969409.0622022,0.0,5507.28125,93.1,3304.36875,0.0,0.0
1762969409.186581,0.0,5498.46875,93.1,3299.0812499999997,0.0,0.0
1762969409.342129,0.0,5734.703125,95.7,3440.821875,0.0,0.0
1762969410.348149,0.0,6174.890625,98.5,3704.934375,0.0,0.0
1762969410.556654,10.0,5279.34375,84.4,3167.60625,0.0,0.0
1762969410.688573,10.0,5295.921875,84.6,3177.553125,0.0,0.0
1762969410.8887172,36.4,5570.890625,93.2,3342.5343749999997,0.0,0.0
1762969411.0786712,30.0,5566.671875,93.0,3340.0031249999997,0.0,0.0
1762969411.210598,0.0,5586.03125,93.1,3351.61875,0.0,0.0
1762969411.5310779,0.0,5597.375,93.3,3358.4249999999997,0.0,0.0
1762969411.679633,35.7,5614.6875,93.4,3368.8125,0.0,0.0
1762969411.818918,33.3,5596.5625,93.4,3357.9375,0.0,0.0
1762969411.962792,27.3,5609.203125,93.5,3365.521875,0.0,0.0
1762969412.0901172,0.0,5603.734375,93.3,3362.240625,0.0,0.0
1762969412.2165928,0.0,5613.015625,93.4,3367.809375,0.0,0.0
1762969412.3447082,0.0,5604.578125,93.5,3362.746875,0.0,0.0
1762969412.489109,0.0,5604.578125,93.5,3362.746875,0.0,0.0
1762969412.645033,0.0,5604.578125,93.5,3362.746875,0.0,0.0
1762969412.774506,33.3,5807.6875,93.9,3484.6124999999997,0.0,0.0
1762969412.907438,0.0,5832.390625,94.2,3499.434375,0.0,0.0
1762969413.0366132,0.0,5875.578125,94.4,3525.3468749999997,0.0,0.0
1762969413.162709,0.0,5885.484375,94.5,3531.290625,0.0,0.0
1762969413.2876968,0.0,5885.484375,94.5,3531.290625,0.0,0.0
1762969413.412765,0.0,5885.484375,94.5,3531.290625,0.0,0.0
1762969413.5374851,0.0,5885.484375,94.5,3531.290625,0.0,0.0
1762969413.667105,0.0,5885.484375,94.5,3531.290625,0.0,0.0
1762969413.7967942,33.3,5985.96875,94.6,3591.5812499999997,0.0,0.0
1762969413.923724,14.3,6025.328125,94.8,3615.196875,0.0,0.0
1762969414.046693,0.0,6054.78125,95.1,3632.86875,0.0,0.0
1762969414.1679502,16.7,6067.140625,94.9,3640.2843749999997,0.0,0.0
1762969414.297163,14.3,6062.046875,94.8,3637.228125,0.0,0.0
