request_id,hardware_tier,device_type,cpu_model,cpu_cores,total_memory_gb,gpu_name,text_length_chars,text_length_tokens,reference_audio_seconds,start_time,end_time,total_duration_s,peak_memory_mb,peak_memory_percent,peak_gpu_memory_mb,peak_temperature_c,throttle_detected,rtf,tokens_per_second,audio_duration_s,generated_tokens,peak_gpu_util_pct,fish_tokens_per_sec,fish_bandwidth_gb_s,fish_gpu_memory_gb,fish_generation_time_s,vq_features_shape,success,error_message,quantization_used,torch_compile_used,onnx_used,chunk_length,num_threads
a8170ef4,intel_low_end,cuda,"Intel64 Family 15 Model 107 Stepping 1, GenuineIntel",8,63.96110153198242,GRID V100D-16A,40,8,23.045986394557822,1762539192.4579442,1762539220.364714,27.90676975250244,16801.7421875,25.7,7396.359375,0.0,False,9.69229260714905,2.2575167444577025,2.8792743764172335,63,45.143967223996064,3.87,3.33,7.8,16.28,"[10, 62]",True,,none,False,False,1024,4
