timestamp,cpu_percent,memory_mb,memory_percent,gpu_memory_mb,gpu_percent,temperature_c
1762539192.4775336,0.0,16649.828125,25.4,4405.51220703125,26.889215165959037,0.0
1762539192.592512,25.0,16654.4296875,25.4,4405.51220703125,26.889215165959037,0.0
1762539192.7077248,66.7,16655.6953125,25.4,4693.78076171875,28.648673505491278,0.0
1762539192.8220797,0.0,16672.6015625,25.5,7147.50634765625,43.62508308919178,0.0
1762539192.9370832,75.0,16673.05859375,25.5,7147.50634765625,43.62508308919178,0.0
1762539193.0526838,0.0,16674.578125,25.5,7147.50634765625,43.62508308919178,0.0
1762539193.1684072,100.0,16680.84765625,25.5,7147.50634765625,43.62508308919178,0.0
1762539193.2907014,12.5,16675.83203125,25.5,5407.50634765625,33.00492538900524,0.0
1762539193.4045248,75.0,16681.50390625,25.5,5910.23583984375,36.073354404847734,0.0
1762539193.5180397,12.5,16683.42578125,25.5,7396.00927734375,45.14183038932949,0.0
1762539193.63614,0.0,16683.83984375,25.5,7396.00927734375,45.14183038932949,0.0
1762539193.7502003,25.0,16696.53515625,25.5,7396.00927734375,45.14183038932949,0.0
1762539193.865486,0.0,16693.01953125,25.5,7396.00927734375,45.14183038932949,0.0
1762539193.9804938,50.0,16688.51171875,25.5,7396.01806640625,45.141884033714426,0.0
1762539194.0957417,75.0,16688.00390625,25.5,7396.01806640625,45.141884033714426,0.0
1762539194.2099743,0.0,16684.45703125,25.5,7396.01806640625,45.141884033714426,0.0
1762539194.3288906,37.5,16684.6484375,25.5,7396.01806640625,45.141884033714426,0.0
1762539194.442206,0.0,16678.4609375,25.5,5907.55908203125,36.05701670939144,0.0
1762539194.55617,75.0,16678.57421875,25.5,5907.55908203125,36.05701670939144,0.0
1762539194.6703281,75.0,16683.5546875,25.5,7147.8359375,43.627094753626835,0.0
1762539194.7836294,25.0,16691.1875,25.5,7147.8359375,43.627094753626835,0.0
1762539194.8979104,0.0,16691.12890625,25.5,7147.8359375,43.627094753626835,0.0
1762539195.0139432,12.5,16688.82421875,25.5,7147.8359375,43.627094753626835,0.0
1762539195.1274385,25.0,16685.59375,25.5,4910.3955078125,29.970790036354206,0.0
1762539195.241162,0.0,16685.515625,25.5,5907.4580078125,36.05639979896469,0.0
1762539195.3548746,25.0,16682.44921875,25.5,7396.341796875,45.143859935226196,0.0
1762539195.4685466,25.0,16681.66015625,25.5,7396.341796875,45.143859935226196,0.0
1762539195.5830574,25.0,16681.47265625,25.5,7396.341796875,45.143859935226196,0.0
1762539195.6981816,37.5,16686.08203125,25.5,7396.341796875,45.143859935226196,0.0
1762539195.8342202,12.5,16690.33203125,25.5,5656.341796875,34.52370223503966,0.0
1762539195.94777,62.5,16687.91015625,25.5,7396.359375,45.143967223996064,0.0
