request_id,hardware_tier,device_type,cpu_model,cpu_cores,total_memory_gb,gpu_name,text_length_chars,text_length_tokens,reference_audio_seconds,start_time,end_time,total_duration_s,peak_memory_mb,peak_memory_percent,peak_gpu_memory_mb,peak_temperature_c,throttle_detected,rtf,tokens_per_second,audio_duration_s,generated_tokens,peak_gpu_util_pct,fish_tokens_per_sec,fish_bandwidth_gb_s,fish_gpu_memory_gb,fish_generation_time_s,vq_features_shape,success,error_message,quantization_used,torch_compile_used,onnx_used,chunk_length,num_threads
bfb92364,intel_low_end,cuda,"Intel64 Family 15 Model 107 Stepping 1, GenuineIntel",8,63.96110153198242,GRID V100D-16A,77,17,20.100362811791385,1762970757.83705,1762970800.5032103,42.666160345077515,14457.44921875,22.1,4785.1171875,0.0,False,8.35217361158522,2.601593372880255,5.108390022675737,111,29.20614893397878,2.78,2.39,6.49,39.89,"[10, 110]",True,,none,False,False,1024,4
